,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.961271860331333,0.9080434943427409,0.9876349277096491,1.0296299281607342,0.9819974872964203,0.971516445071165,0.9972341307286,0.9938271697425296,0.9925579934866765,1.0288566856757673,1.0032896212627949,1.043724951937258,0.8926638747514588,0.9880531194525463,0.9680592221142751,1.0054374855035253,1.0019255502569868,1.0188728544257692,0.9182331200167744,0.9865652033139177,0.874239573455584,1.097208460461082,0.9886673275731913,1.0215123794802439,0.9592327055599729,0.9323976173921784,1.0233191529193093,1.0521459113002256,1.0506098947221096,0.9939965425085607,0.9495734120220408,0.9483768578055494,1.0468263104351163,1.04653049573901,1.0089884877687523,1.0013642052099208,0.9941682552021619,1.0006116676040029,0.9910535368617025,1.0224323107426523,1.0344308844154326,0.9584966528490846,0.9973377119435497,0.9455093610702425,1.1052464138019662,0.957732002354461,0.9804807693785303,0.9665832681609887,1.0411812120976067,1.0086638496852336,1.0592635550845078,0.980287870233457,1.0587605322982947,0.9968176574178761,1.0297627959127713,1.0400087074544457,0.9668750410853806,0.996529548091458,1.0338152968888237,1.067709599050263,1.0020550128495023,0.9361858342568029,1.019079201703843,0.9899905389231879,1.0100079781657987,1.0661094119086902,1.0697599216280278,1.0372986177948875,0.9344877566614715,1.0456312133862953,1.0030139440898473,0.9804673395312873,1.0323634026597102,0.9870527813325118,0.9943627146779068,0.9726360487291941,1.054730709405677,1.017119660918297,1.0177200178558665,0.9944293475878268,0.9864576267196066,0.9614425317359611,0.9332285182422801,0.9851457912766363,1.0472427633699484,1.0493562631814524,1.0055664154907722,1.0062960655400717,1.0190311710693083,0.9448741123323375,0.9089693314590338,0.9688411229484913,0.9329698813007822,1.0336268115101217,0.9698433667154428,1.0042490469339642,0.9572758426969517,1.0144353841674973,1.0225337747492294,0.9712715975482067
2,0.9585187398018334,0.844299575981685,0.9544036019247263,1.0111925640209585,1.016198508912878,0.9932839604321256,0.976678285666889,1.0002638591112643,1.0053904551471573,1.0604326615786914,1.02785374268557,1.0829035719198024,0.9005727597934009,0.9995283313575682,0.9869231169228916,0.9696536912268788,0.9732106340296647,1.033850689017066,0.8533781346249254,1.0129013765768151,0.8550825888756678,1.0256195611725256,0.9915533207877005,1.0616701076098525,0.9369368063177277,0.9321356833297401,1.0818006011501466,1.037298041393774,1.0389527426490461,0.9378677811616519,0.9161317031334297,0.9363398653031979,1.0046922638131002,0.9514951403879,0.9647192778974419,0.9416383453327708,0.9882941494463159,1.0245484626415138,1.0314857593132964,0.9621678143059224,0.9339606626660437,0.9081545178267332,1.0315051464464413,0.955130020843041,1.1123115334604297,0.9843367588366303,0.9518856795828282,0.9381249457029679,1.0229561541134926,0.9919637391613366,1.0318775436886332,0.9193200496438525,1.03733899873586,0.970994023834951,1.0339202037936674,0.9859495139399033,0.991227006798532,0.9867426142413636,1.0104330254324942,1.1466258405856449,0.9592484066031813,0.9166862477789939,1.097036594103632,1.010051380200989,1.0798150862978817,1.1574841695872131,1.1139378974914476,1.089816966618362,0.9275569471284283,1.0364203702438322,0.9766309668032812,1.001792841066429,1.068093140115573,1.0342276013231726,0.9746569844034154,1.040182670689825,1.0844889736929073,0.9800641853290257,0.988658062099178,1.0413217103287322,1.1112807747487674,0.9838901626895344,0.9748651737576262,0.9398631143224393,0.9683292582563219,0.9405736339232518,1.0384246714549483,0.939526523729716,0.972688773285479,0.9470713959457027,0.9401184468202333,0.9062752587235193,0.875518039825592,1.0632760364428724,1.011747860271613,0.9456098429996965,0.9657206844147497,0.9774333991534762,0.9749900739063129,0.9367104171904548
3,0.942900730850876,0.8117335271683707,0.9484741335769958,1.0017138741080254,1.0156321238699524,1.0088589675471975,0.9534623472263957,1.101235610127762,0.9578170228000658,1.0395989431198558,0.9807150910659159,1.0780103491788449,0.948423752278725,1.0154219375172986,0.9483637627762874,0.9543971894733033,1.014241952990718,0.989204420557177,0.8412355684646904,1.1000137981399478,0.8488413222992802,1.0895720867041045,0.9565312547002184,1.0991651617819038,0.9586556863941766,0.9380441786822175,1.1040791277532511,0.9459483066369726,0.9935290299289177,1.0569627791349563,0.966769048889707,0.9638062028368221,1.0047987570852026,0.9699698544630527,0.9498723399490786,0.9757218812890914,0.9651728606231926,1.0224248397369287,1.0380238513404996,0.9552765040351222,0.8930271371322182,0.8674170847699276,0.9984644781647105,0.9515197585672085,1.0516894961110768,0.9575012623744312,0.9278198327372048,0.9872233476168675,1.0124581495821825,0.9591679155642336,1.0086246900019509,0.9247608658442357,1.0251332716985384,0.9646497197656392,1.014889139849526,0.9746381336993366,0.9906226626770611,1.0164282952634647,1.0012010721694176,1.1544905326511576,0.912566188401037,0.8960494560660877,1.0524284953923304,1.0637289930630334,1.0287837878405053,1.2083171352395297,1.0493053486345747,1.1359555092530074,0.9340631437669342,1.0371994586056588,0.9898302658391475,1.0563906758682717,1.1067919232564427,1.0240985592809952,0.9996348290331413,1.0102663344573,1.0324392313543898,0.9230191949313108,1.0048204212366807,1.0344911937183736,1.0469804780057044,0.9203029018361881,0.9221490559756755,0.9129492648412133,0.9931288407451015,0.9575574741047325,1.065861475907718,0.9739263217718126,1.0186115628820953,0.9650508852072628,0.9990829479105754,0.887023654199221,0.8939816532117204,1.0402985318140654,1.017761448136368,0.938589916915974,1.0128064383301045,1.0174457132679222,0.9681674708454112,0.9749555948653552
4,0.873227226352065,0.8307906974345849,0.9073463978480562,1.0209574340250185,1.029054620727101,1.0145477071304712,0.9765853005202644,1.067375303100503,0.9401506942324996,1.1162868608087573,0.9850852422148524,1.08940458416471,0.9400500378333059,1.0555031745205736,0.9909947206557965,0.9475590286960862,0.9410636528653231,0.9923065024402451,0.8433909495771503,1.1801576360089105,0.828029736681789,1.0975479380111495,1.0156959511920456,1.0564724583338212,0.9555003304727089,0.8586424580683897,1.0290984322521728,0.9688476814011211,1.0150170431209913,1.1013655106757754,0.9414161868746743,0.9238169447774384,0.9521652536158698,1.031691624315769,0.909751834309098,0.9763389175700853,0.9241893685401259,1.0606524557326753,0.9846030840034771,0.9102448234017015,0.8953635989854254,0.8871787435931129,0.8800660380517201,0.9590106051202323,1.070796405931788,0.9114282879519787,0.9030364865045383,0.9840487596274767,1.027528149303336,0.9842872376676097,1.0041533123765602,0.9915639290786407,0.9586340247856732,0.9658346627039368,1.0007719098334418,0.9654847325997682,1.0212354696525898,1.0404982248035788,0.9764842261302259,1.1352593103055166,1.0015655977231595,0.8989830683742565,1.021406431077173,1.104695011395287,0.9652767357066792,1.2974271776999684,1.1107226909974672,1.1859190623684153,0.9417541838390487,1.0200513590415161,0.943583946060516,0.9826913631115203,1.164480613906862,1.0909870736398661,0.9748688832550902,0.982008584908758,0.9687037861112181,0.900452866517276,1.0579800193280873,1.027466274404208,1.0554782824451554,0.899873628751027,0.8795277569045145,0.8998398342381233,1.0339672389930112,0.9622776806774231,1.0287271816927384,0.9173721537111806,1.051942785780623,1.0153402753374559,1.059998741988151,0.8192243386055191,0.8433765128338745,0.9883561641223247,1.0914680768983833,0.9216657897322748,1.0115434687617777,1.0238033542454053,1.0082288614127606,0.9933661809675041
5,0.900157116591028,0.8902253581892055,0.8991365365896887,0.9620310189946966,0.9764949698734837,1.0620104828742165,1.0038258787523506,0.9923286452507304,1.0019037363583996,1.1410936761456958,1.0083110472159453,1.0741656070694787,0.868429361158785,1.1107199710922024,0.997441518732757,0.9610762289261032,0.9109260451490893,0.9805694339415162,0.806619274636095,1.1525763128912228,0.7836601540729782,1.0533305725255921,1.0157634073743627,1.0756556887633235,0.9605729960576519,0.8303948681079524,0.9998456654336498,0.9252780468888668,0.9972264684254389,1.1276128980325093,0.8977049981444725,0.9061593691407426,1.0006150963582658,1.0974703856750478,0.840904655331265,0.9631169778172207,0.9514583812263585,1.0097493340998795,1.0349752474388665,0.9590894380126331,0.917950137739725,0.8791162678457479,0.876015497505793,0.9800494982991086,1.0320239025694067,0.8930442783318046,0.8863307929931152,0.9827670225878776,0.9968965979611355,0.9604755339814125,1.011245010717312,1.0243810459661489,0.9548661009917865,0.9793100650813042,0.9605012492424974,0.9600080826644058,0.9924490288117186,1.0517663986411043,0.9320636493960658,1.1395813203987923,1.0026124324816958,0.9336792724733601,1.0453209836151498,1.1354872747538982,0.9517531112787049,1.173285988160889,1.1193920035725524,1.1856704611950564,0.9274080949908846,0.9830832880701598,0.9934457866450677,0.9585733634322515,1.0919696148557632,1.1091921712367139,0.9311072270025534,0.9527761859011769,0.8803251197993784,0.9366762670954879,1.0530994290942106,1.0928750964023048,1.0739187430225978,0.923344752340107,0.8772036052385095,0.9570270709407743,1.0176612246350112,0.9344492698194667,1.0458787574436166,0.9296867866269348,1.0187782844470283,0.9812706179061453,1.0531884324473857,0.8541399886612538,0.9235508037593896,0.9392576369470688,1.1031177445127776,0.9547911819968417,1.0326199407473033,1.004008488859246,0.9892086708389638,0.9908757568243967
6,0.947871570352993,0.8647411426855425,0.9090038224243551,0.9550389049425915,0.9328084758761618,1.0442594694440022,1.0101431256725384,0.9575931387407401,1.0629702209006056,1.1668234109921467,1.067127419506363,1.1158274661602212,0.8161986781909977,1.1052503045814646,0.9687154217660535,0.9340820836421037,0.807710073503626,0.9925488881690367,0.7899625797417293,1.100520185201845,0.7736145720765614,1.009607914337686,1.0253865537869593,1.041335656158348,0.98072571904195,0.7876891676568453,0.9723749500664127,0.8949121606412819,1.01159426700782,1.0740300819414328,0.9094361334145429,0.958467273669233,1.0420880278056466,1.0630951938171669,0.8033823527730019,1.0058528553581507,0.9693107248631135,1.027086403852856,0.9768950054884281,0.9526250139249305,0.884822359498853,0.8996288030698896,0.8145516212293217,0.9760470578891022,1.0571349566862336,0.8957041085598894,0.9099717114303438,0.9910704317997592,1.0044976407753248,0.991683936277357,0.9999658999803067,1.0477040631279178,0.9753523730984724,0.937799924657024,0.9798136603982474,0.9664060932275507,1.0102131419625209,1.172341382500348,0.9069859890040447,1.1853450644372368,0.9886981184191496,0.9285184910953603,1.0380574732991792,1.1534126571306536,0.9059286213175695,1.1841432999292867,1.1855367387339255,1.1671166485848832,0.9286010389744918,0.9216075328767305,0.9845660487847022,0.8968504520348426,1.096309756800392,1.1061781692469346,0.9680555851365822,0.9184349055649063,0.8680821110245841,0.9442434901207889,1.0995529432659608,1.1159572259691208,1.0773499389687244,0.9150010798884037,0.8605046245225682,0.9044603986742679,0.9859930675853324,0.9923164239680021,1.0756825921201192,0.9469862810501579,1.0717138989343873,1.013569347788395,1.0281585312809214,0.8262256069203431,0.9352743573396222,0.8846303569151397,1.0692897740485463,1.0402816714991707,1.0494797620304437,0.9904340147663124,0.9792980590374109,0.9201148817468578
7,0.9716631489331999,0.8329205171706939,0.8798815309689556,0.9421171695865789,0.9797018447303951,0.9871932023363436,0.9956210717171312,1.0089035587369632,1.1124848460897074,1.156510697073659,1.0451356996181556,1.1423331175288514,0.7887207282996389,1.0876809715140048,0.9971851652057769,0.8990457433915247,0.7890034508633142,0.9663355399300398,0.7667850599266901,1.0388611916599289,0.8031192321378626,1.0370604831296826,1.0139839939957578,0.9694016083701419,0.9212364977307839,0.7373411620346616,0.9801900074098927,0.9700764778294263,1.0595286522515794,1.1001230457820583,0.9147013232954957,1.0296616084067052,1.0424504600063267,1.0298929774404957,0.8430694402644499,1.0157837843867545,0.9345671947374236,0.9899837070990496,0.8930377488332578,0.9390839109807455,0.8823367538014499,0.9321482673730743,0.8090165553938623,0.9419541569687369,1.0774850547727515,0.8461830859332237,0.9145414011936434,0.9684093011459609,1.119473703288385,0.9511507698283388,1.103060076173891,1.0497106102173306,0.9589410336622106,0.8285184573512676,1.0133701516803357,1.000718238676792,0.9820304687815171,1.2633609374982249,0.8997613013449098,1.1583717004754992,1.005823986735023,0.957317914394254,1.0037449652193968,1.1289249968481099,0.9625970168782418,1.1842111169878444,1.176468203411499,1.233301339775286,0.9124184032851423,0.9360339163591623,0.9249070739408846,0.8893526766901656,1.0842391325973282,1.0575442654008327,0.9567119130476921,0.8793255160439999,0.8883130500107669,0.9417692510865444,1.0705121167068328,1.2075241141938484,1.113444310672291,0.8922071805571485,0.8972098588673046,0.9265659570152621,0.9479451312457667,1.0042839262428436,1.0702040819621397,0.9675892745954321,1.050505753896653,1.0637657859948118,1.092096637145013,0.8714908592171917,0.9442055742859305,0.8872505037556048,1.047073153042488,1.1038938364123398,1.0391612863644328,0.9981414060888525,0.9266953169577604,0.8447977301420724
8,0.9923901561147773,0.8443523789219733,0.8296925195847893,0.9098597052857805,0.9677154100809255,0.9792569422871085,0.9496363415511386,1.0872450191199636,1.1162211739949233,1.088023607273896,1.0694515561848694,1.2017747517228372,0.76781085199284,1.093056230776847,1.0505816993325874,0.9696092851855306,0.7896684990754959,0.9438462993186344,0.7989288338045994,1.08516965245902,0.8311003016189614,0.9931035759520932,0.995761223915132,0.9645715284073231,0.8433606180618046,0.7300037095099562,0.9750664086161869,0.983017167285181,1.0923369999847585,1.0837780068119074,0.7753488485666253,1.0455716269216604,0.9748062467674269,1.0264283441588298,0.7858517885388696,0.9989791441048665,0.9271399402672186,1.0482993184174223,0.8526627850557373,0.9595639172638571,0.9040415505273612,0.8944953598476637,0.8263336405710173,0.9109782188687868,0.9840416958668518,0.8959822065573239,0.9043053736839616,0.9596238407401565,1.1190144861463078,0.9583298380144099,1.0943968011649539,1.014495235799474,0.922077755135651,0.7964417588144604,0.9613327254924711,0.987740603044546,0.9241815908008717,1.3664727613794243,0.9293134386181422,1.1283616247612747,1.008119617309471,0.9827237562337204,0.9539078562959964,1.0979886205472849,0.9841538820204756,1.1953841377460384,1.1944207966803218,1.3127539725081951,0.8875180174334469,1.0129048351505838,0.9471704931785371,0.8483395939806143,1.046380107284609,1.0867208336055796,0.8985641872209831,0.901438384828791,0.8749199579347702,0.9914043406562477,1.104861943092059,1.1011031885374558,1.1771183957392772,0.9133136529431823,0.8909073324722768,0.9344018570668788,0.9391995922345799,1.0276395890747396,1.0640543777853602,0.938920744612838,1.053895608448092,1.0540506355692936,1.0799768183158942,0.8624342885289773,0.9259442435226585,0.9202651597692217,0.9966641403105051,1.1598569630706377,1.0427798300464095,0.9772219182657543,0.9254633825463043,0.864924554492415
9,0.9925703798898031,0.8041264496534918,0.8194777948001633,0.9875375936701377,0.9616415416449899,0.9570198666699343,0.950505978114569,1.1135354284762395,1.1289620783543375,0.9755562665138265,1.072259127113757,1.2636376764452881,0.7205265040831185,1.0964188273860462,1.0156495920274886,0.9268620503642152,0.7540676648420495,0.9642541626131194,0.8350416099382926,1.0998634588821867,0.8195234288501319,1.029968852873326,1.0644944233122087,0.9483658797520099,0.8454584470638898,0.723595345246768,0.9783814431634982,1.007378447821704,1.079506793895337,1.1228884021160275,0.8033102252334127,1.1028780940599234,0.9866089999569466,1.0305170151862395,0.7071716584388836,1.0740256898096963,0.9319773915203783,1.0439225762183704,0.8058975732163168,0.8919432266540364,0.8465500370779442,0.9555577601128264,0.775826068044574,0.9632521310272864,0.9852634580296569,0.9543767975165011,0.8639056871398024,0.9652745625723507,1.0870650619345925,0.914932602150706,1.0900996535541525,1.0597600630772188,0.9621862441994744,0.8527767136697728,1.0191527135662282,1.0040870250052336,0.9471221715397732,1.380661748090673,0.946481216498809,1.1622165788573717,1.1283261223814471,0.9572113911606848,0.866476334387809,1.0707515182456617,1.0344518587999578,1.178312910469757,1.2455994498207135,1.3397403952451745,0.8736488256232974,1.0146479204227454,0.9992334817469061,0.8221119602813572,1.1138678208384138,1.0399973244769147,0.889723288024625,0.9010339119240072,0.8791111569065782,1.0188561025997334,1.125034046049893,1.0332034507562065,1.1913411987371492,0.9283208634881556,0.8855875009702918,0.8934807470471786,0.883997220140695,1.0008932127770738,1.0274076397111243,0.8932686681508943,1.0655119186598712,1.1091026810482179,1.1051383308548723,0.8056793330997671,0.918078291696324,0.9121023434994813,0.9594126749713969,1.1881451750083432,1.0928203027852248,1.007127205029175,0.9373751869994223,0.8901361390797174
