,symbol,open,high,low,close,volume
2019-06-08,BINANCE:LTCBNB,3.72,3.84,3.67,3.81,15.2088
2019-06-09,BINANCE:LTCBNB,3.81,4.07,3.73,4.04,28.7622
2019-06-10,BINANCE:LTCBNB,4.04,4.37,4.01,4.25,35.6642
2019-06-11,BINANCE:LTCBNB,4.26,4.29,3.77,3.89,61.3739
2019-06-12,BINANCE:LTCBNB,3.89,3.92,3.69,3.7,41.5393
2019-06-13,BINANCE:LTCBNB,3.71,4.37,3.7,4.08,65.1014
2019-06-14,BINANCE:LTCBNB,4.08,4.29,3.94,4.22,38.3328
2019-06-15,BINANCE:LTCBNB,4.22,4.27,4.07,4.24,23.4276
2019-06-16,BINANCE:LTCBNB,4.24,4.25,3.88,3.95,25.8249
2019-06-17,BINANCE:LTCBNB,3.95,3.99,3.75,3.93,23.2179
2019-06-18,BINANCE:LTCBNB,3.93,3.96,3.8,3.88,21.0771
2019-06-19,BINANCE:LTCBNB,3.88,3.95,3.63,3.68,27.5448
2019-06-20,BINANCE:LTCBNB,3.68,3.79,3.54,3.58,17.4703
2019-06-21,BINANCE:LTCBNB,3.57,3.78,3.55,3.76,26.6505
2019-06-22,BINANCE:LTCBNB,3.74,3.79,3.64,3.69,22.4143
2019-06-23,BINANCE:LTCBNB,3.69,3.74,3.57,3.63,15.2851
2019-06-24,BINANCE:LTCBNB,3.63,3.82,3.56,3.77,20.3086
2019-06-25,BINANCE:LTCBNB,3.78,3.85,3.57,3.67,34.5751
2019-06-26,BINANCE:LTCBNB,3.67,3.77,3.25,3.37,48.6216
2019-06-27,BINANCE:LTCBNB,3.38,3.57,3.34,3.47,19.9631
2019-06-28,BINANCE:LTCBNB,3.47,3.93,3.45,3.77,26.6538
2019-06-29,BINANCE:LTCBNB,3.78,4.09,3.71,3.83,26.8901
2019-06-30,BINANCE:LTCBNB,3.84,3.91,3.53,3.71,24.0616
2019-07-01,BINANCE:LTCBNB,3.7,3.78,3.4,3.72,19.2859
2019-07-02,BINANCE:LTCBNB,3.72,3.85,3.65,3.74,16.9009
2019-07-03,BINANCE:LTCBNB,3.73,3.9,3.56,3.63,21.9239
2019-07-04,BINANCE:LTCBNB,3.62,3.69,3.55,3.63,12.459
2019-07-05,BINANCE:LTCBNB,3.63,3.69,3.59,3.63,6.5644
2019-07-06,BINANCE:LTCBNB,3.64,3.66,3.56,3.63,7.1732
2019-07-07,BINANCE:LTCBNB,3.62,3.74,3.49,3.68,14.9055
2019-07-08,BINANCE:LTCBNB,3.67,3.7,3.58,3.67,10.704
2019-07-09,BINANCE:LTCBNB,3.68,3.77,3.3,3.47,33.4892
2019-07-10,BINANCE:LTCBNB,3.47,3.592,3.18,3.502,21.1709
2019-07-11,BINANCE:LTCBNB,3.505,3.581,3.15,3.279,19.5315
2019-07-12,BINANCE:LTCBNB,3.289,3.296,3.185,3.212,9.9722
2019-07-13,BINANCE:LTCBNB,3.207,3.252,3.031,3.141,17.6588
2019-07-14,BINANCE:LTCBNB,3.142,3.301,3.095,3.163,17.9068
2019-07-15,BINANCE:LTCBNB,3.163,3.23,2.984,3.179,21.3585
2019-07-16,BINANCE:LTCBNB,3.181,3.402,3.093,3.261,29.2899
2019-07-17,BINANCE:LTCBNB,3.262,3.6,3.091,3.493,30.3898
2019-07-18,BINANCE:LTCBNB,3.492,3.503,3.29,3.394,13.5627
2019-07-19,BINANCE:LTCBNB,3.39,3.409,3.185,3.229,15.3416
2019-07-20,BINANCE:LTCBNB,3.221,3.315,3.147,3.275,9.2508
2019-07-21,BINANCE:LTCBNB,3.279,3.306,2.961,3.088,20.4478
2019-07-22,BINANCE:LTCBNB,3.087,3.149,3.022,3.057,9.4805
2019-07-23,BINANCE:LTCBNB,3.069,3.312,3.05,3.278,10.4418
2019-07-24,BINANCE:LTCBNB,3.278,3.3,3.17,3.225,5.9113
2019-07-25,BINANCE:LTCBNB,3.233,3.279,3.187,3.252,4.2066
2019-07-26,BINANCE:LTCBNB,3.259,3.288,3.185,3.191,5.3124
2019-07-27,BINANCE:LTCBNB,3.209,3.275,3.145,3.242,5.7737
2019-07-28,BINANCE:LTCBNB,3.246,3.385,3.246,3.349,11.2775
2019-07-29,BINANCE:LTCBNB,3.356,3.423,3.344,3.344,6.8926
2019-07-30,BINANCE:LTCBNB,3.343,3.618,3.293,3.56,12.3549
2019-07-31,BINANCE:LTCBNB,3.568,3.591,3.352,3.435,15.6179
2019-08-01,BINANCE:LTCBNB,3.435,3.482,3.331,3.372,10.6054
2019-08-02,BINANCE:LTCBNB,3.374,3.477,3.342,3.398,10.5316
2019-08-03,BINANCE:LTCBNB,3.399,3.428,3.294,3.386,10.7162
2019-08-04,BINANCE:LTCBNB,3.39,3.79,3.367,3.451,29.2224
2019-08-05,BINANCE:LTCBNB,3.45,3.553,3.301,3.368,14.5364
2019-08-06,BINANCE:LTCBNB,3.367,3.409,2.984,3.05,19.1332
2019-08-07,BINANCE:LTCBNB,3.052,3.131,2.82,2.897,15.6959
2019-08-08,BINANCE:LTCBNB,2.891,2.927,2.76,2.828,10.2176
2019-08-09,BINANCE:LTCBNB,2.835,2.967,2.809,2.88,7.9488
2019-08-10,BINANCE:LTCBNB,2.887,3.047,2.865,2.967,6.7748
2019-08-11,BINANCE:LTCBNB,2.966,2.977,2.825,2.841,4.3025
2019-08-12,BINANCE:LTCBNB,2.841,2.933,2.789,2.882,6.8684
2019-08-13,BINANCE:LTCBNB,2.886,2.987,2.704,2.818,13.2095
2019-08-14,BINANCE:LTCBNB,2.811,2.854,2.71,2.715,5.3096
2019-08-15,BINANCE:LTCBNB,2.714,2.757,2.69,2.713,5.485
2019-08-16,BINANCE:LTCBNB,2.716,2.728,2.613,2.644,4.4935
2019-08-17,BINANCE:LTCBNB,2.643,2.796,2.625,2.736,4.1195
2019-08-18,BINANCE:LTCBNB,2.736,2.749,2.636,2.679,4.983
2019-08-19,BINANCE:LTCBNB,2.681,2.724,2.641,2.681,3.2162
2019-08-20,BINANCE:LTCBNB,2.679,2.75,2.62,2.716,4.6043
2019-08-21,BINANCE:LTCBNB,2.719,2.763,2.671,2.721,4.5659
2019-08-22,BINANCE:LTCBNB,2.721,2.799,2.695,2.799,4.2415
2019-08-23,BINANCE:LTCBNB,2.798,2.812,2.747,2.787,4.1885
2019-08-24,BINANCE:LTCBNB,2.788,2.85,2.735,2.766,9.0256
2019-08-25,BINANCE:LTCBNB,2.766,2.89,2.702,2.821,18.7766
2019-08-26,BINANCE:LTCBNB,2.815,2.936,2.811,2.846,6.6668
2019-08-27,BINANCE:LTCBNB,2.842,2.875,2.65,2.858,16.1511
2019-08-28,BINANCE:LTCBNB,2.856,3.064,2.853,2.915,17.4483
2019-08-29,BINANCE:LTCBNB,2.919,2.95,2.832,2.898,8.2648
2019-08-30,BINANCE:LTCBNB,2.902,3.055,2.869,3.05,8.0229
2019-08-31,BINANCE:LTCBNB,3.05,3.15,2.987,3.073,6.9409
2019-09-01,BINANCE:LTCBNB,3.079,3.098,2.906,2.941,9.7808
2019-09-02,BINANCE:LTCBNB,2.946,3.149,2.92,3.085,10.135
2019-09-03,BINANCE:LTCBNB,3.087,3.136,3.031,3.089,8.0334
2019-09-04,BINANCE:LTCBNB,3.095,3.119,2.75,2.881,16.2846
2019-09-05,BINANCE:LTCBNB,2.886,2.997,2.876,2.95,14.3919
2019-09-06,BINANCE:LTCBNB,2.952,3.13,2.881,3.069,8.9142
2019-09-07,BINANCE:LTCBNB,3.073,3.169,3.043,3.144,6.2964
2019-09-08,BINANCE:LTCBNB,3.143,3.189,3.072,3.162,5.3007
2019-09-09,BINANCE:LTCBNB,3.163,3.285,3.163,3.255,7.3419
2019-09-10,BINANCE:LTCBNB,3.255,3.387,3.237,3.367,7.4175
2019-09-11,BINANCE:LTCBNB,3.368,3.484,3.301,3.325,8.584
2019-09-12,BINANCE:LTCBNB,3.322,3.344,3.26,3.318,3.21
2019-09-13,BINANCE:LTCBNB,3.319,3.407,3.276,3.371,2.7167
2019-09-14,BINANCE:LTCBNB,3.363,3.451,3.34,3.451,2.2036
2019-09-15,BINANCE:LTCBNB,3.451,3.636,3.435,3.591,5.7774
2019-09-16,BINANCE:LTCBNB,3.59,3.651,3.477,3.522,7.8764
2019-09-17,BINANCE:LTCBNB,3.521,3.627,3.265,3.505,12.9967
2019-09-18,BINANCE:LTCBNB,3.511,3.644,3.421,3.553,9.832
2019-09-19,BINANCE:LTCBNB,3.563,3.578,3.451,3.53,4.6572
2019-09-20,BINANCE:LTCBNB,3.53,3.546,3.451,3.496,3.9873
2019-09-21,BINANCE:LTCBNB,3.493,3.58,3.47,3.545,5.2861
2019-09-22,BINANCE:LTCBNB,3.552,3.722,3.21,3.443,16.4778
2019-09-23,BINANCE:LTCBNB,3.446,3.78,3.35,3.45,27.9211
2019-09-24,BINANCE:LTCBNB,3.45,3.71,3.43,3.583,12.846
2019-09-25,BINANCE:LTCBNB,3.583,3.633,3.466,3.629,11.6707
2019-09-26,BINANCE:LTCBNB,3.628,3.655,3.53,3.57,6.7872
2019-09-27,BINANCE:LTCBNB,3.574,3.588,3.5,3.522,3.9277
2019-09-28,BINANCE:LTCBNB,3.521,3.576,3.485,3.54,4.8872
2019-09-29,BINANCE:LTCBNB,3.546,3.634,3.52,3.536,7.3851
2019-09-30,BINANCE:LTCBNB,3.543,3.586,3.474,3.508,7.03
2019-10-01,BINANCE:LTCBNB,3.51,3.609,3.509,3.547,9.7612
2019-10-02,BINANCE:LTCBNB,3.543,3.65,3.501,3.602,7.7967
2019-10-03,BINANCE:LTCBNB,3.607,3.695,3.595,3.609,3.7781
2019-10-04,BINANCE:LTCBNB,3.61,3.69,3.6,3.622,2.424
2019-10-05,BINANCE:LTCBNB,3.613,3.68,3.555,3.615,4.595
2019-10-06,BINANCE:LTCBNB,3.62,3.689,3.576,3.59,7.2877
2019-10-07,BINANCE:LTCBNB,3.587,3.623,3.558,3.56,6.2925
2019-10-08,BINANCE:LTCBNB,3.558,3.577,3.261,3.34,16.4717
2019-10-09,BINANCE:LTCBNB,3.339,3.39,3.24,3.28,4.4374
2019-10-10,BINANCE:LTCBNB,3.276,3.37,3.26,3.37,3.8314
2019-10-11,BINANCE:LTCBNB,3.37,3.383,3.195,3.244,6.18
2019-10-12,BINANCE:LTCBNB,3.24,3.248,3.05,3.094,7.4091
2019-10-13,BINANCE:LTCBNB,3.102,3.18,3.024,3.089,4.8816
2019-10-14,BINANCE:LTCBNB,3.08,3.106,2.88,2.946,10.9187
2019-10-15,BINANCE:LTCBNB,2.947,3.038,2.918,2.958,6.6394
2019-10-16,BINANCE:LTCBNB,2.954,2.987,2.864,2.97,4.8484
2019-10-17,BINANCE:LTCBNB,2.969,2.985,2.903,2.921,3.0312
2019-10-18,BINANCE:LTCBNB,2.923,2.991,2.906,2.953,1.9508
2019-10-19,BINANCE:LTCBNB,2.951,3.007,2.933,2.966,2.7508
2019-10-20,BINANCE:LTCBNB,2.967,3.053,2.964,2.987,3.1243
2019-10-21,BINANCE:LTCBNB,2.986,3.024,2.903,2.93,3.1965
2019-10-22,BINANCE:LTCBNB,2.927,2.976,2.832,2.964,5.4585
2019-10-23,BINANCE:LTCBNB,2.964,2.994,2.916,2.926,4.2148
2019-10-24,BINANCE:LTCBNB,2.927,3.111,2.843,3.07,8.9513
2019-10-25,BINANCE:LTCBNB,3.059,3.238,2.962,2.995,9.8735
2019-10-26,BINANCE:LTCBNB,2.999,3.258,2.935,3.095,8.2728
2019-10-27,BINANCE:LTCBNB,3.102,3.197,2.84,2.897,7.5776
2019-10-28,BINANCE:LTCBNB,2.915,2.963,2.82,2.885,4.157
2019-10-29,BINANCE:LTCBNB,2.88,2.999,2.875,2.892,3.492
2019-10-30,BINANCE:LTCBNB,2.885,2.972,2.885,2.93,2.3741
2019-10-31,BINANCE:LTCBNB,2.923,2.952,2.88,2.925,1.5772
2019-11-01,BINANCE:LTCBNB,2.909,2.919,2.868,2.884,1.7075
2019-11-02,BINANCE:LTCBNB,2.885,2.924,2.843,2.892,1.7778
2019-11-03,BINANCE:LTCBNB,2.891,3.027,2.8,2.974,9.3798
2019-11-04,BINANCE:LTCBNB,2.977,3.102,2.966,3.057,3.3182
2019-11-05,BINANCE:LTCBNB,3.058,3.11,3.029,3.097,1.9279
2019-11-06,BINANCE:LTCBNB,3.103,3.114,2.993,3.009,4.6995
2019-11-07,BINANCE:LTCBNB,3.004,3.105,2.996,3.079,2.5753
2019-11-08,BINANCE:LTCBNB,3.079,3.162,3.056,3.147,2.182
2019-11-09,BINANCE:LTCBNB,3.152,3.279,3.044,3.112,4.0854
2019-11-10,BINANCE:LTCBNB,3.125,3.14,3.055,3.077,2.429
2019-11-11,BINANCE:LTCBNB,3.076,3.087,2.925,2.936,3.7098
2019-11-12,BINANCE:LTCBNB,2.935,2.951,2.8,2.849,2.9484
2019-11-13,BINANCE:LTCBNB,2.858,2.862,2.765,2.772,3.6225
2019-11-14,BINANCE:LTCBNB,2.773,2.885,2.77,2.838,4.233
2019-11-15,BINANCE:LTCBNB,2.844,2.916,2.797,2.89,1.6454
2019-11-16,BINANCE:LTCBNB,2.89,2.98,2.89,2.936,1.7188
2019-11-17,BINANCE:LTCBNB,2.935,3.011,2.877,2.925,4.8917
2019-11-18,BINANCE:LTCBNB,2.934,3.037,2.902,2.983,3.9811
2019-11-19,BINANCE:LTCBNB,2.986,3.096,2.961,3.037,4.1706
2019-11-20,BINANCE:LTCBNB,3.043,3.068,2.97,3.012,5.6082
2019-11-21,BINANCE:LTCBNB,3.019,3.118,2.931,3.058,8.4282
2019-11-22,BINANCE:LTCBNB,3.058,3.12,2.946,2.96,9.0268
2019-11-23,BINANCE:LTCBNB,2.967,2.983,2.88,2.923,7.207
2019-11-24,BINANCE:LTCBNB,2.923,3.136,2.89,3.003,9.741
2019-11-25,BINANCE:LTCBNB,3.003,3.099,2.946,3.055,3.0207
2019-11-26,BINANCE:LTCBNB,3.055,3.08,2.961,2.968,6.3449
2019-11-27,BINANCE:LTCBNB,2.967,3.022,2.951,3.014,4.098
2019-11-28,BINANCE:LTCBNB,3.014,3.079,2.98,2.993,5.2886
2019-11-29,BINANCE:LTCBNB,2.998,3.075,2.99,3.008,5.5817
2019-11-30,BINANCE:LTCBNB,3.008,3.118,2.997,3.075,9.7289
2019-12-01,BINANCE:LTCBNB,3.079,3.087,2.967,3.011,6.8542
2019-12-02,BINANCE:LTCBNB,3.005,3.023,2.925,2.933,6.4019
2019-12-03,BINANCE:LTCBNB,2.936,2.993,2.914,2.947,4.7118
2019-12-04,BINANCE:LTCBNB,2.948,3.012,2.85,2.867,6.8823
2019-12-05,BINANCE:LTCBNB,2.863,2.925,2.838,2.89,2.4957
2019-12-06,BINANCE:LTCBNB,2.891,2.95,2.87,2.904,2.2075
2019-12-07,BINANCE:LTCBNB,2.897,2.949,2.887,2.92,1.6417
2019-12-08,BINANCE:LTCBNB,2.921,2.928,2.877,2.902,1.5826
2019-12-09,BINANCE:LTCBNB,2.905,2.999,2.897,2.981,6.5638
2019-12-10,BINANCE:LTCBNB,2.979,2.997,2.934,2.956,1.9353
2019-12-11,BINANCE:LTCBNB,2.962,3.004,2.947,2.969,1.8862
2019-12-12,BINANCE:LTCBNB,2.969,2.998,2.936,2.995,1.8961
2019-12-13,BINANCE:LTCBNB,2.991,3.046,2.965,3.015,6.0483
2019-12-14,BINANCE:LTCBNB,3.016,3.058,3.016,3.026,2.7944
2019-12-15,BINANCE:LTCBNB,3.02,3.05,2.9,2.976,10.0925
2019-12-16,BINANCE:LTCBNB,2.974,3.082,2.958,2.988,16.0292
2019-12-17,BINANCE:LTCBNB,2.989,3.086,2.91,2.997,16.3684
2019-12-18,BINANCE:LTCBNB,2.997,3.057,2.97,2.977,3.4461
2019-12-19,BINANCE:LTCBNB,2.979,3.014,2.954,2.975,2.1018
2019-12-20,BINANCE:LTCBNB,2.982,3.001,2.958,2.983,2.1215
2019-12-21,BINANCE:LTCBNB,2.99,3.085,2.966,3.041,5.2006
2019-12-22,BINANCE:LTCBNB,3.037,3.093,3.029,3.045,3.6524
2019-12-23,BINANCE:LTCBNB,3.055,3.055,2.992,3.025,4.0266
2019-12-24,BINANCE:LTCBNB,3.031,3.093,3.007,3.069,3.0373
2019-12-25,BINANCE:LTCBNB,3.071,3.086,3.006,3.046,4.8721
2019-12-26,BINANCE:LTCBNB,3.046,3.123,3.012,3.081,4.0213
2019-12-27,BINANCE:LTCBNB,3.081,3.2,3.067,3.133,6.7863
2019-12-28,BINANCE:LTCBNB,3.131,3.163,3.04,3.056,4.6988
2019-12-29,BINANCE:LTCBNB,3.058,3.073,2.995,3.061,3.9335
2019-12-30,BINANCE:LTCBNB,3.062,3.093,2.987,3.015,3.5911
2019-12-31,BINANCE:LTCBNB,3.009,3.052,3.001,3.042,1.2691
2020-01-01,BINANCE:LTCBNB,3.034,3.079,3.011,3.026,5.814
2020-01-02,BINANCE:LTCBNB,3.031,3.1,2.974,3.091,9.5035
2020-01-03,BINANCE:LTCBNB,3.094,3.115,3.067,3.1,3.1976
2020-01-04,BINANCE:LTCBNB,3.107,3.128,3.041,3.087,4.9364
2020-01-05,BINANCE:LTCBNB,3.084,3.129,3.023,3.062,7.8259
2020-01-06,BINANCE:LTCBNB,3.069,3.122,3.013,3.088,7.959
2020-01-07,BINANCE:LTCBNB,3.085,3.214,3.08,3.121,9.461
2020-01-08,BINANCE:LTCBNB,3.121,3.153,3.081,3.114,3.0094
2020-01-09,BINANCE:LTCBNB,3.115,3.317,3.1,3.256,14.6471
2020-01-10,BINANCE:LTCBNB,3.25,3.423,3.229,3.306,5.9282
2020-01-11,BINANCE:LTCBNB,3.311,3.42,3.267,3.358,3.5967
2020-01-12,BINANCE:LTCBNB,3.357,3.372,3.257,3.267,3.7505
2020-01-13,BINANCE:LTCBNB,3.272,3.601,3.272,3.513,11.6159
2020-01-14,BINANCE:LTCBNB,3.512,3.565,3.245,3.294,7.9615
2020-01-15,BINANCE:LTCBNB,3.3,3.464,3.3,3.386,5.0987
2020-01-16,BINANCE:LTCBNB,3.379,3.485,3.2,3.38,8.4692
2020-01-17,BINANCE:LTCBNB,3.382,3.448,3.264,3.335,6.4423
2020-01-18,BINANCE:LTCBNB,3.335,3.43,3.256,3.322,8.0794
2020-01-19,BINANCE:LTCBNB,3.328,3.362,3.28,3.308,2.3358
2020-01-20,BINANCE:LTCBNB,3.308,3.318,3.164,3.182,2.5275
2020-01-21,BINANCE:LTCBNB,3.176,3.306,3.143,3.274,2.9573
2020-01-22,BINANCE:LTCBNB,3.277,3.314,3.108,3.201,4.1535
2020-01-23,BINANCE:LTCBNB,3.201,3.212,3.077,3.18,4.4263
2020-01-24,BINANCE:LTCBNB,3.185,3.207,3.115,3.143,3.3493
2020-01-25,BINANCE:LTCBNB,3.14,3.242,3.121,3.22,2.9356
2020-01-26,BINANCE:LTCBNB,3.217,3.375,3.196,3.316,4.1788
2020-01-27,BINANCE:LTCBNB,3.319,3.438,3.281,3.356,8.1382
2020-01-28,BINANCE:LTCBNB,3.356,3.45,3.318,3.339,3.8099
2020-01-29,BINANCE:LTCBNB,3.339,3.8,3.29,3.66,11.6499
2020-01-30,BINANCE:LTCBNB,3.666,3.797,3.623,3.724,5.2448
2020-01-31,BINANCE:LTCBNB,3.726,3.949,3.713,3.875,5.4307
2020-02-01,BINANCE:LTCBNB,3.874,3.978,3.773,3.798,4.759
2020-02-02,BINANCE:LTCBNB,3.798,3.874,3.742,3.773,2.7079
2020-02-03,BINANCE:LTCBNB,3.777,3.797,3.696,3.746,2.4996
2020-02-04,BINANCE:LTCBNB,3.747,3.825,3.62,3.77,4.8273
2020-02-05,BINANCE:LTCBNB,3.767,3.859,3.537,3.555,6.9179
2020-02-06,BINANCE:LTCBNB,3.555,3.634,3.297,3.371,7.9327
2020-02-07,BINANCE:LTCBNB,3.372,3.591,3.364,3.519,6.4308
2020-02-08,BINANCE:LTCBNB,3.51,3.522,3.164,3.164,6.1269
2020-02-09,BINANCE:LTCBNB,3.163,3.21,2.871,2.949,13.2119
2020-02-10,BINANCE:LTCBNB,2.94,3.094,2.921,2.979,7.3773
2020-02-11,BINANCE:LTCBNB,2.977,3.22,2.972,3.077,7.7404
2020-02-12,BINANCE:LTCBNB,3.076,3.223,3.034,3.166,7.739
2020-02-13,BINANCE:LTCBNB,3.167,3.218,3.11,3.152,4.4161
2020-02-14,BINANCE:LTCBNB,3.161,3.206,3.059,3.16,8.687
2020-02-15,BINANCE:LTCBNB,3.164,3.241,3.067,3.207,8.7322
2020-02-16,BINANCE:LTCBNB,3.2,3.23,3.085,3.13,6.1008
2020-02-17,BINANCE:LTCBNB,3.126,3.247,3.072,3.205,4.6004
2020-02-18,BINANCE:LTCBNB,3.207,3.271,3.087,3.164,7.2979
2020-02-19,BINANCE:LTCBNB,3.165,3.232,3.101,3.132,5.2157
2020-02-20,BINANCE:LTCBNB,3.131,3.361,3.105,3.304,6.7299
2020-02-21,BINANCE:LTCBNB,3.303,3.475,3.289,3.416,6.4033
2020-02-22,BINANCE:LTCBNB,3.404,3.498,3.364,3.486,4.8208
2020-02-23,BINANCE:LTCBNB,3.481,3.481,3.31,3.427,5.9661
2020-02-24,BINANCE:LTCBNB,3.427,3.521,3.412,3.495,6.6251
2020-02-25,BINANCE:LTCBNB,3.499,3.578,3.148,3.232,12.9015
2020-02-26,BINANCE:LTCBNB,3.236,3.321,3.2,3.225,8.3355
2020-02-27,BINANCE:LTCBNB,3.225,3.245,3.123,3.15,6.2182
2020-02-28,BINANCE:LTCBNB,3.158,3.211,2.946,3.017,5.8178
2020-02-29,BINANCE:LTCBNB,3.018,3.071,3.0,3.047,2.2047
2020-03-01,BINANCE:LTCBNB,3.059,3.121,2.998,3.079,3.6534
2020-03-02,BINANCE:LTCBNB,3.089,3.136,3.04,3.1,4.259
2020-03-03,BINANCE:LTCBNB,3.098,3.1,2.998,3.025,3.3361
2020-03-04,BINANCE:LTCBNB,3.026,3.034,2.91,2.99,4.2688
2020-03-05,BINANCE:LTCBNB,2.993,3.004,2.903,2.965,1.9313
2020-03-06,BINANCE:LTCBNB,2.965,3.054,2.937,2.988,3.1153
2020-03-07,BINANCE:LTCBNB,2.988,3.084,2.875,3.011,8.9157
2020-03-08,BINANCE:LTCBNB,3.017,3.064,2.89,3.04,13.9347
2020-03-09,BINANCE:LTCBNB,3.035,3.05,2.93,2.981,6.7064
2020-03-10,BINANCE:LTCBNB,2.983,3.009,2.904,2.935,6.0795
2020-03-11,BINANCE:LTCBNB,2.936,3.34,2.686,3.227,60.148
2020-03-12,BINANCE:LTCBNB,3.224,3.774,3.028,3.431,64.8222
2020-03-13,BINANCE:LTCBNB,3.433,3.447,3.28,3.401,9.0894
2020-03-14,BINANCE:LTCBNB,3.397,3.521,3.348,3.506,7.4585
2020-03-15,BINANCE:LTCBNB,3.507,3.55,3.368,3.53,9.1288
2020-03-16,BINANCE:LTCBNB,3.529,3.547,3.322,3.322,5.6096
2020-03-17,BINANCE:LTCBNB,3.33,3.372,3.286,3.338,4.2036
2020-03-18,BINANCE:LTCBNB,3.348,3.38,3.162,3.175,9.9417
2020-03-19,BINANCE:LTCBNB,3.176,3.327,3.121,3.203,10.435
2020-03-20,BINANCE:LTCBNB,3.199,3.265,3.147,3.175,6.7423
2020-03-21,BINANCE:LTCBNB,3.172,3.226,3.096,3.178,6.2293
2020-03-22,BINANCE:LTCBNB,3.171,3.3,3.169,3.201,6.6336
2020-03-23,BINANCE:LTCBNB,3.196,3.293,3.158,3.265,5.9015
2020-03-24,BINANCE:LTCBNB,3.269,3.287,3.15,3.182,4.5948
2020-03-25,BINANCE:LTCBNB,3.183,3.228,3.035,3.058,16.0075
2020-03-26,BINANCE:LTCBNB,3.066,3.141,3.035,3.087,5.2759
2020-03-27,BINANCE:LTCBNB,3.082,3.229,3.05,3.191,13.0925
2020-03-28,BINANCE:LTCBNB,3.198,3.297,3.176,3.284,3.1362
2020-03-29,BINANCE:LTCBNB,3.287,3.309,3.176,3.207,3.643
2020-03-30,BINANCE:LTCBNB,3.206,3.206,3.06,3.119,8.0485
2020-03-31,BINANCE:LTCBNB,3.118,3.159,3.065,3.085,12.6861
2020-04-01,BINANCE:LTCBNB,3.088,3.129,3.025,3.059,10.3924
2020-04-02,BINANCE:LTCBNB,3.061,3.08,3.018,3.028,5.0402
2020-04-03,BINANCE:LTCBNB,3.028,3.049,2.907,2.961,4.162
2020-04-04,BINANCE:LTCBNB,2.953,3.001,2.92,2.948,2.9913
2020-04-05,BINANCE:LTCBNB,2.952,3.07,2.94,2.965,4.5317
2020-04-06,BINANCE:LTCBNB,2.966,3.14,2.954,3.044,5.0241
2020-04-07,BINANCE:LTCBNB,3.047,3.115,3.021,3.081,3.6354
2020-04-08,BINANCE:LTCBNB,3.081,3.109,3.038,3.077,1.7563
2020-04-09,BINANCE:LTCBNB,3.085,3.142,3.018,3.08,5.7164
2020-04-10,BINANCE:LTCBNB,3.081,3.094,3.039,3.081,2.772
2020-04-11,BINANCE:LTCBNB,3.082,3.085,2.927,2.943,6.2943
2020-04-12,BINANCE:LTCBNB,2.947,2.947,2.729,2.74,9.5523
2020-04-13,BINANCE:LTCBNB,2.742,2.775,2.601,2.639,6.4935
2020-04-14,BINANCE:LTCBNB,2.639,2.718,2.593,2.696,4.0977
2020-04-15,BINANCE:LTCBNB,2.697,2.787,2.603,2.704,3.9148
2020-04-16,BINANCE:LTCBNB,2.71,2.748,2.647,2.699,2.1482
