,symbol,open,high,low,close,volume
2019-08-16,BINANCE:SYSBTC,2.72e-06,2.96e-06,2.5e-06,2.53e-06,24888.656
2019-08-17,BINANCE:SYSBTC,2.53e-06,2.63e-06,2.45e-06,2.49e-06,9450.426
2019-08-18,BINANCE:SYSBTC,2.49e-06,2.49e-06,2.33e-06,2.34e-06,2777.034
2019-08-19,BINANCE:SYSBTC,2.33e-06,2.53e-06,2.31e-06,2.43e-06,4052.596
2019-08-20,BINANCE:SYSBTC,2.43e-06,2.52e-06,2.42e-06,2.47e-06,2129.845
2019-08-21,BINANCE:SYSBTC,2.48e-06,2.69e-06,2.46e-06,2.67e-06,4951.023
2019-08-22,BINANCE:SYSBTC,2.67e-06,2.68e-06,2.36e-06,2.45e-06,7801.359
2019-08-23,BINANCE:SYSBTC,2.45e-06,2.85e-06,2.43e-06,2.77e-06,12737.322
2019-08-24,BINANCE:SYSBTC,2.77e-06,3.18e-06,2.57e-06,2.66e-06,28837.09
2019-08-25,BINANCE:SYSBTC,2.67e-06,2.72e-06,2.54e-06,2.62e-06,4880.097
2019-08-26,BINANCE:SYSBTC,2.62e-06,3.04e-06,2.59e-06,2.74e-06,15865.159
2019-08-27,BINANCE:SYSBTC,2.75e-06,2.93e-06,2.52e-06,2.61e-06,5929.882
2019-08-28,BINANCE:SYSBTC,2.61e-06,2.9e-06,2.58e-06,2.72e-06,3747.802
2019-08-29,BINANCE:SYSBTC,2.72e-06,2.8e-06,2.68e-06,2.69e-06,977.519
2019-08-30,BINANCE:SYSBTC,2.69e-06,2.72e-06,2.61e-06,2.63e-06,1402.174
2019-08-31,BINANCE:SYSBTC,2.63e-06,2.89e-06,2.63e-06,2.69e-06,1604.732
2019-09-01,BINANCE:SYSBTC,2.7e-06,2.72e-06,2.38e-06,2.43e-06,4904.898
2019-09-02,BINANCE:SYSBTC,2.43e-06,2.47e-06,2.33e-06,2.41e-06,2152.299
2019-09-03,BINANCE:SYSBTC,2.41e-06,2.6e-06,2.36e-06,2.41e-06,3750.492
2019-09-04,BINANCE:SYSBTC,2.42e-06,2.53e-06,2.38e-06,2.45e-06,2803.11
2019-09-05,BINANCE:SYSBTC,2.46e-06,2.52e-06,2.32e-06,2.42e-06,2587.89
2019-09-06,BINANCE:SYSBTC,2.42e-06,2.46e-06,2.37e-06,2.42e-06,1445.742
2019-09-07,BINANCE:SYSBTC,2.42e-06,2.51e-06,2.4e-06,2.44e-06,2096.272
2019-09-08,BINANCE:SYSBTC,2.43e-06,2.59e-06,2.4e-06,2.48e-06,2213.096
2019-09-09,BINANCE:SYSBTC,2.48e-06,2.7e-06,2.44e-06,2.54e-06,7816.011
2019-09-10,BINANCE:SYSBTC,2.53e-06,2.65e-06,2.33e-06,2.35e-06,5901.687
2019-09-11,BINANCE:SYSBTC,2.34e-06,2.35e-06,2.18e-06,2.22e-06,4857.479
2019-09-12,BINANCE:SYSBTC,2.22e-06,2.37e-06,2.2e-06,2.32e-06,2830.993
2019-09-13,BINANCE:SYSBTC,2.32e-06,2.37e-06,2.3e-06,2.32e-06,1208.789
2019-09-14,BINANCE:SYSBTC,2.33e-06,2.37e-06,2.3e-06,2.34e-06,956.026
2019-09-15,BINANCE:SYSBTC,2.34e-06,2.48e-06,2.33e-06,2.37e-06,2547.009
2019-09-16,BINANCE:SYSBTC,2.36e-06,2.53e-06,2.33e-06,2.45e-06,9985.254
2019-09-17,BINANCE:SYSBTC,2.45e-06,2.75e-06,2.45e-06,2.67e-06,10383.561
2019-09-18,BINANCE:SYSBTC,2.67e-06,2.76e-06,2.53e-06,2.59e-06,6219.737
2019-09-19,BINANCE:SYSBTC,2.59e-06,2.71e-06,2.56e-06,2.59e-06,3158.211
2019-09-20,BINANCE:SYSBTC,2.57e-06,2.75e-06,2.56e-06,2.67e-06,7354.164
2019-09-21,BINANCE:SYSBTC,2.68e-06,3.27e-06,2.6e-06,2.65e-06,31576.766
2019-09-22,BINANCE:SYSBTC,2.65e-06,2.75e-06,2.54e-06,2.67e-06,8806.41
2019-09-23,BINANCE:SYSBTC,2.68e-06,2.68e-06,2.29e-06,2.44e-06,6837.214
2019-09-24,BINANCE:SYSBTC,2.44e-06,2.58e-06,2.4e-06,2.55e-06,2091.879
2019-09-25,BINANCE:SYSBTC,2.55e-06,2.63e-06,2.4e-06,2.55e-06,3833.21
2019-09-26,BINANCE:SYSBTC,2.56e-06,2.75e-06,2.54e-06,2.69e-06,3241.26
2019-09-27,BINANCE:SYSBTC,2.69e-06,3.18e-06,2.67e-06,3.07e-06,19396.957
2019-09-28,BINANCE:SYSBTC,3.06e-06,3.2e-06,2.74e-06,2.96e-06,20782.777
2019-09-29,BINANCE:SYSBTC,2.97e-06,3.02e-06,2.81e-06,2.91e-06,5530.667
2019-09-30,BINANCE:SYSBTC,2.9e-06,3.07e-06,2.74e-06,2.82e-06,12652.978
2019-10-01,BINANCE:SYSBTC,2.82e-06,3.07e-06,2.82e-06,2.97e-06,9154.408
2019-10-02,BINANCE:SYSBTC,2.95e-06,3.01e-06,2.87e-06,2.92e-06,2345.61
2019-10-03,BINANCE:SYSBTC,2.91e-06,3.06e-06,2.86e-06,3.02e-06,2892.096
2019-10-04,BINANCE:SYSBTC,3.01e-06,3.29e-06,2.97e-06,3.19e-06,14009.721
2019-10-05,BINANCE:SYSBTC,3.19e-06,3.24e-06,3.09e-06,3.17e-06,3859.939
2019-10-06,BINANCE:SYSBTC,3.17e-06,3.27e-06,3.11e-06,3.19e-06,2493.975
2019-10-07,BINANCE:SYSBTC,3.18e-06,3.35e-06,3.18e-06,3.3e-06,3566.303
2019-10-08,BINANCE:SYSBTC,3.3e-06,3.36e-06,2.84e-06,3.09e-06,7884.402
2019-10-09,BINANCE:SYSBTC,3.08e-06,3.1e-06,2.85e-06,2.96e-06,4460.659
2019-10-10,BINANCE:SYSBTC,2.97e-06,3.02e-06,2.86e-06,2.98e-06,2321.458
2019-10-11,BINANCE:SYSBTC,2.99e-06,3.04e-06,2.92e-06,2.97e-06,1327.268
2019-10-12,BINANCE:SYSBTC,2.97e-06,3.26e-06,2.96e-06,3.25e-06,11689.76
2019-10-13,BINANCE:SYSBTC,3.24e-06,3.25e-06,3.04e-06,3.11e-06,4190.918
2019-10-14,BINANCE:SYSBTC,3.1e-06,3.2e-06,3.06e-06,3.08e-06,3246.327
2019-10-15,BINANCE:SYSBTC,3.07e-06,3.14e-06,3.01e-06,3.06e-06,1462.405
2019-10-16,BINANCE:SYSBTC,3.06e-06,3.16e-06,3.01e-06,3.06e-06,2029.387
2019-10-17,BINANCE:SYSBTC,3.06e-06,3.08e-06,2.9e-06,2.92e-06,3630.845
2019-10-18,BINANCE:SYSBTC,2.92e-06,2.95e-06,2.82e-06,2.87e-06,2019.229
2019-10-19,BINANCE:SYSBTC,2.87e-06,3.14e-06,2.77e-06,2.84e-06,6933.522
2019-10-20,BINANCE:SYSBTC,2.85e-06,3.04e-06,2.79e-06,2.98e-06,4870.047
2019-10-21,BINANCE:SYSBTC,2.98e-06,2.98e-06,2.87e-06,2.91e-06,1267.679
2019-10-22,BINANCE:SYSBTC,2.91e-06,2.91e-06,2.73e-06,2.89e-06,2608.44
2019-10-23,BINANCE:SYSBTC,2.89e-06,3.02e-06,2.81e-06,2.91e-06,3095.097
2019-10-24,BINANCE:SYSBTC,2.91e-06,2.95e-06,2.61e-06,2.67e-06,3349.653
2019-10-25,BINANCE:SYSBTC,2.67e-06,2.68e-06,2.37e-06,2.53e-06,3670.745
2019-10-26,BINANCE:SYSBTC,2.53e-06,2.58e-06,2.33e-06,2.53e-06,2227.206
2019-10-27,BINANCE:SYSBTC,2.53e-06,2.65e-06,2.52e-06,2.61e-06,4590.922
2019-10-28,BINANCE:SYSBTC,2.61e-06,2.96e-06,2.55e-06,2.64e-06,8821.022
2019-10-29,BINANCE:SYSBTC,2.64e-06,2.71e-06,2.56e-06,2.61e-06,1064.323
2019-10-30,BINANCE:SYSBTC,2.61e-06,2.75e-06,2.57e-06,2.64e-06,8680.454
2019-10-31,BINANCE:SYSBTC,2.64e-06,2.88e-06,2.63e-06,2.75e-06,7039.525
2019-11-01,BINANCE:SYSBTC,2.77e-06,2.95e-06,2.7e-06,2.87e-06,4087.894
2019-11-02,BINANCE:SYSBTC,2.87e-06,2.88e-06,2.78e-06,2.87e-06,1488.52
2019-11-03,BINANCE:SYSBTC,2.85e-06,2.88e-06,2.76e-06,2.86e-06,2418.591
2019-11-04,BINANCE:SYSBTC,2.85e-06,2.9e-06,2.81e-06,2.84e-06,1413.642
2019-11-05,BINANCE:SYSBTC,2.84e-06,2.95e-06,2.81e-06,2.83e-06,1662.678
2019-11-06,BINANCE:SYSBTC,2.83e-06,2.87e-06,2.78e-06,2.81e-06,1450.254
2019-11-07,BINANCE:SYSBTC,2.83e-06,2.83e-06,2.73e-06,2.77e-06,2008.32
2019-11-08,BINANCE:SYSBTC,2.76e-06,2.87e-06,2.76e-06,2.83e-06,804.669
2019-11-09,BINANCE:SYSBTC,2.83e-06,2.89e-06,2.77e-06,2.8e-06,1185.495
2019-11-10,BINANCE:SYSBTC,2.81e-06,2.82e-06,2.76e-06,2.79e-06,712.69
2019-11-11,BINANCE:SYSBTC,2.79e-06,2.96e-06,2.79e-06,2.84e-06,4367.811
2019-11-12,BINANCE:SYSBTC,2.84e-06,3.09e-06,2.81e-06,2.87e-06,8416.182
2019-11-13,BINANCE:SYSBTC,2.87e-06,2.9e-06,2.82e-06,2.86e-06,1829.103
2019-11-14,BINANCE:SYSBTC,2.86e-06,3.38e-06,2.84e-06,3.05e-06,33460.111
2019-11-15,BINANCE:SYSBTC,3.06e-06,3.1e-06,2.96e-06,3.02e-06,7545.427
2019-11-16,BINANCE:SYSBTC,3.01e-06,3.04e-06,2.94e-06,3e-06,1791.436
2019-11-17,BINANCE:SYSBTC,3e-06,3.01e-06,2.85e-06,2.89e-06,3430.513
2019-11-18,BINANCE:SYSBTC,2.89e-06,3e-06,2.84e-06,2.89e-06,2768.065
2019-11-19,BINANCE:SYSBTC,2.89e-06,2.95e-06,2.82e-06,2.88e-06,1480.409
2019-11-20,BINANCE:SYSBTC,2.86e-06,2.89e-06,2.7e-06,2.86e-06,2089.104
2019-11-21,BINANCE:SYSBTC,2.86e-06,2.9e-06,2.74e-06,2.79e-06,1758.647
2019-11-22,BINANCE:SYSBTC,2.78e-06,2.92e-06,2.76e-06,2.87e-06,1490.827
2019-11-23,BINANCE:SYSBTC,2.86e-06,2.87e-06,2.67e-06,2.75e-06,2695.026
2019-11-24,BINANCE:SYSBTC,2.75e-06,2.93e-06,2.68e-06,2.82e-06,4311.752
2019-11-25,BINANCE:SYSBTC,2.83e-06,3.01e-06,2.77e-06,3e-06,3097.622
2019-11-26,BINANCE:SYSBTC,3e-06,3.02e-06,2.81e-06,2.87e-06,5890.747
2019-11-27,BINANCE:SYSBTC,2.87e-06,3.03e-06,2.86e-06,2.98e-06,2523.082
2019-11-28,BINANCE:SYSBTC,2.97e-06,3.02e-06,2.87e-06,2.88e-06,2074.824
2019-11-29,BINANCE:SYSBTC,2.9e-06,3.12e-06,2.88e-06,2.95e-06,7131.637
2019-11-30,BINANCE:SYSBTC,2.95e-06,3.19e-06,2.93e-06,3.14e-06,9731.44
2019-12-01,BINANCE:SYSBTC,3.14e-06,3.46e-06,2.96e-06,3.13e-06,52121.637
2019-12-02,BINANCE:SYSBTC,3.13e-06,3.13e-06,3.02e-06,3.06e-06,4374.971
2019-12-03,BINANCE:SYSBTC,3.06e-06,3.07e-06,2.95e-06,3.06e-06,2456.024
2019-12-04,BINANCE:SYSBTC,3.06e-06,3.07e-06,2.87e-06,2.93e-06,2454.944
2019-12-05,BINANCE:SYSBTC,2.93e-06,3.16e-06,2.84e-06,2.94e-06,12984.246
2019-12-06,BINANCE:SYSBTC,2.94e-06,3.22e-06,2.87e-06,3.02e-06,21298.34
2019-12-07,BINANCE:SYSBTC,3.03e-06,3.06e-06,2.95e-06,2.99e-06,3133.354
2019-12-08,BINANCE:SYSBTC,3e-06,3.57e-06,2.97e-06,3.15e-06,49246.117
2019-12-09,BINANCE:SYSBTC,3.16e-06,3.19e-06,2.74e-06,2.86e-06,10120.071
2019-12-10,BINANCE:SYSBTC,2.86e-06,3.07e-06,2.83e-06,3.02e-06,2537.681
2019-12-11,BINANCE:SYSBTC,3.04e-06,3.07e-06,2.89e-06,2.93e-06,1477.543
2019-12-12,BINANCE:SYSBTC,2.93e-06,2.99e-06,2.89e-06,2.9e-06,1311.149
2019-12-13,BINANCE:SYSBTC,2.91e-06,3.15e-06,2.85e-06,3.1e-06,6751.781
2019-12-14,BINANCE:SYSBTC,3.1e-06,3.2e-06,2.99e-06,3.1e-06,6180.731
2019-12-15,BINANCE:SYSBTC,3.12e-06,3.15e-06,2.87e-06,2.94e-06,3363.832
2019-12-16,BINANCE:SYSBTC,2.94e-06,3.1e-06,2.76e-06,2.78e-06,3966.23
2019-12-17,BINANCE:SYSBTC,2.78e-06,3.11e-06,2.78e-06,2.89e-06,10971.191
2019-12-18,BINANCE:SYSBTC,2.89e-06,3.01e-06,2.81e-06,3e-06,2654.618
2019-12-19,BINANCE:SYSBTC,3e-06,3.01e-06,2.9e-06,2.93e-06,1889.784
2019-12-20,BINANCE:SYSBTC,2.93e-06,2.97e-06,2.93e-06,2.96e-06,587.21
2019-12-21,BINANCE:SYSBTC,2.96e-06,2.97e-06,2.81e-06,2.96e-06,2801.996
2019-12-22,BINANCE:SYSBTC,2.96e-06,3.15e-06,2.68e-06,2.78e-06,8890.403
2019-12-23,BINANCE:SYSBTC,2.78e-06,2.85e-06,2.73e-06,2.82e-06,1510.489
2019-12-24,BINANCE:SYSBTC,2.8e-06,2.84e-06,2.75e-06,2.8e-06,846.804
2019-12-25,BINANCE:SYSBTC,2.81e-06,2.81e-06,2.73e-06,2.75e-06,1166.239
2019-12-26,BINANCE:SYSBTC,2.75e-06,2.81e-06,2.72e-06,2.79e-06,491.815
2019-12-27,BINANCE:SYSBTC,2.77e-06,2.83e-06,2.76e-06,2.81e-06,441.386
2019-12-28,BINANCE:SYSBTC,2.81e-06,2.87e-06,2.79e-06,2.81e-06,848.137
2019-12-29,BINANCE:SYSBTC,2.8e-06,2.86e-06,2.7e-06,2.77e-06,1722.551
2019-12-30,BINANCE:SYSBTC,2.77e-06,2.81e-06,2.72e-06,2.8e-06,998.156
2019-12-31,BINANCE:SYSBTC,2.79e-06,3.24e-06,2.75e-06,2.96e-06,47687.852
2020-01-01,BINANCE:SYSBTC,2.96e-06,3.08e-06,2.83e-06,2.88e-06,34060.528
2020-01-02,BINANCE:SYSBTC,2.88e-06,2.89e-06,2.78e-06,2.84e-06,2126.049
2020-01-03,BINANCE:SYSBTC,2.84e-06,2.89e-06,2.76e-06,2.86e-06,1885.425
2020-01-04,BINANCE:SYSBTC,2.85e-06,2.86e-06,2.74e-06,2.85e-06,1726.611
2020-01-05,BINANCE:SYSBTC,2.85e-06,2.9e-06,2.76e-06,2.81e-06,2051.113
2020-01-06,BINANCE:SYSBTC,2.81e-06,2.85e-06,2.7e-06,2.71e-06,1708.775
2020-01-07,BINANCE:SYSBTC,2.71e-06,2.72e-06,2.4e-06,2.53e-06,7670.271
2020-01-08,BINANCE:SYSBTC,2.53e-06,2.58e-06,2.43e-06,2.5e-06,2923.541
2020-01-09,BINANCE:SYSBTC,2.49e-06,2.52e-06,2.39e-06,2.41e-06,2205.622
2020-01-10,BINANCE:SYSBTC,2.41e-06,2.47e-06,2.36e-06,2.43e-06,2369.022
2020-01-11,BINANCE:SYSBTC,2.43e-06,2.53e-06,2.41e-06,2.49e-06,2833.111
2020-01-12,BINANCE:SYSBTC,2.49e-06,2.54e-06,2.46e-06,2.49e-06,1384.008
2020-01-13,BINANCE:SYSBTC,2.49e-06,2.5e-06,2.25e-06,2.32e-06,3101.919
2020-01-14,BINANCE:SYSBTC,2.32e-06,2.44e-06,2.29e-06,2.44e-06,2318.015
2020-01-15,BINANCE:SYSBTC,2.43e-06,2.5e-06,2.41e-06,2.49e-06,955.324
2020-01-16,BINANCE:SYSBTC,2.48e-06,2.89e-06,2.43e-06,2.59e-06,55191.859
2020-01-17,BINANCE:SYSBTC,2.59e-06,2.77e-06,2.54e-06,2.56e-06,5451.905
2020-01-18,BINANCE:SYSBTC,2.56e-06,2.65e-06,2.46e-06,2.6e-06,2896.514
2020-01-19,BINANCE:SYSBTC,2.6e-06,2.62e-06,2.47e-06,2.53e-06,1338.329
2020-01-20,BINANCE:SYSBTC,2.53e-06,2.57e-06,2.49e-06,2.51e-06,1422.084
2020-01-21,BINANCE:SYSBTC,2.54e-06,2.63e-06,2.49e-06,2.6e-06,1712.858
2020-01-22,BINANCE:SYSBTC,2.6e-06,2.65e-06,2.51e-06,2.54e-06,1755.071
2020-01-23,BINANCE:SYSBTC,2.54e-06,2.58e-06,2.5e-06,2.58e-06,1067.218
2020-01-24,BINANCE:SYSBTC,2.57e-06,2.84e-06,2.52e-06,2.62e-06,11111.311
2020-01-25,BINANCE:SYSBTC,2.62e-06,2.63e-06,2.46e-06,2.56e-06,3098.661
2020-01-26,BINANCE:SYSBTC,2.56e-06,2.6e-06,2.48e-06,2.52e-06,1340.821
2020-01-27,BINANCE:SYSBTC,2.51e-06,2.85e-06,2.49e-06,2.76e-06,20561.935
2020-01-28,BINANCE:SYSBTC,2.77e-06,3.17e-06,2.65e-06,2.94e-06,49847.906
2020-01-29,BINANCE:SYSBTC,2.95e-06,2.97e-06,2.74e-06,2.81e-06,4316.487
2020-01-30,BINANCE:SYSBTC,2.81e-06,2.89e-06,2.77e-06,2.86e-06,2078.077
