,symbol,open,high,low,close,volume
2021-03-04,BINANCE:SYSBUSD,0.16943,0.17266,0.15501,0.16377,2923.1189
2021-03-05,BINANCE:SYSBUSD,0.16444,0.21,0.16326,0.20433,11432.5732
2021-03-06,BINANCE:SYSBUSD,0.20391,0.2495,0.1915,0.19857,10733.3601
2021-03-07,BINANCE:SYSBUSD,0.19979,0.2089,0.18979,0.19385,4231.1631
2021-03-08,BINANCE:SYSBUSD,0.19406,0.23103,0.18397,0.2289,4538.1602
2021-03-09,BINANCE:SYSBUSD,0.22889,0.23253,0.20168,0.20735,2527.5898
2021-03-10,BINANCE:SYSBUSD,0.20753,0.23212,0.19904,0.2218,2524.3854
2021-03-11,BINANCE:SYSBUSD,0.2218,0.24754,0.21503,0.23365,4075.0065
2021-03-12,BINANCE:SYSBUSD,0.23365,0.298,0.22083,0.278,5516.9401
2021-03-13,BINANCE:SYSBUSD,0.278,0.301,0.24847,0.25,4423.6967
2021-03-14,BINANCE:SYSBUSD,0.24889,0.27329,0.232,0.25946,3817.9251
2021-03-15,BINANCE:SYSBUSD,0.25922,0.291,0.24042,0.26377,2794.9251
2021-03-16,BINANCE:SYSBUSD,0.26302,0.296,0.24333,0.28979,2668.3234
2021-03-17,BINANCE:SYSBUSD,0.29161,0.31279,0.28062,0.28396,1720.0078
2021-03-18,BINANCE:SYSBUSD,0.28395,0.33091,0.27449,0.32,2844.9962
2021-03-19,BINANCE:SYSBUSD,0.31717,0.3483,0.31131,0.31893,1656.4936
2021-03-20,BINANCE:SYSBUSD,0.31893,0.34568,0.28615,0.34568,1425.192
2021-03-21,BINANCE:SYSBUSD,0.34389,0.35749,0.29258,0.30062,2098.3789
2021-03-22,BINANCE:SYSBUSD,0.30062,0.30962,0.279,0.28336,1890.7068
2021-03-23,BINANCE:SYSBUSD,0.283,0.3328,0.26981,0.27612,2891.1291
2021-03-24,BINANCE:SYSBUSD,0.27341,0.30347,0.25285,0.28659,1087.3921
2021-03-25,BINANCE:SYSBUSD,0.29146,0.30854,0.29059,0.30783,1274.8678
2021-03-26,BINANCE:SYSBUSD,0.30783,0.37,0.29462,0.35001,2368.3262
2021-03-27,BINANCE:SYSBUSD,0.35001,0.42,0.3495,0.362,5086.6461
2021-03-28,BINANCE:SYSBUSD,0.36201,0.38499,0.3552,0.37068,1756.3839
2021-03-29,BINANCE:SYSBUSD,0.37309,0.4361,0.37081,0.37479,4138.5745
2021-03-30,BINANCE:SYSBUSD,0.37522,0.38718,0.34103,0.3815,2006.9874
2021-03-31,BINANCE:SYSBUSD,0.3815,0.3866,0.33,0.33917,2112.0122
2021-04-01,BINANCE:SYSBUSD,0.33837,0.36,0.3284,0.34,2542.8837
2021-04-02,BINANCE:SYSBUSD,0.34,0.395,0.33142,0.33499,2380.6907
2021-04-03,BINANCE:SYSBUSD,0.33499,0.3604,0.33206,0.353,1055.1326
2021-04-04,BINANCE:SYSBUSD,0.35333,0.37873,0.33112,0.36257,1852.644
2021-04-05,BINANCE:SYSBUSD,0.36181,0.39494,0.36113,0.38379,1780.5185
2021-04-06,BINANCE:SYSBUSD,0.3878,0.426,0.355,0.36766,2756.3223
2021-04-07,BINANCE:SYSBUSD,0.36766,0.404,0.36245,0.39511,1447.6746
2021-04-08,BINANCE:SYSBUSD,0.39499,0.41,0.375,0.40699,1578.1274
2021-04-09,BINANCE:SYSBUSD,0.40716,0.43,0.4,0.42301,2213.1739
2021-04-10,BINANCE:SYSBUSD,0.42454,0.46212,0.4157,0.46001,2582.8222
2021-04-11,BINANCE:SYSBUSD,0.46001,0.46212,0.42284,0.43275,2467.8602
2021-04-12,BINANCE:SYSBUSD,0.43274,0.46,0.40461,0.44269,1892.4366
2021-04-13,BINANCE:SYSBUSD,0.43995,0.44209,0.41,0.4275,1115.8017
2021-04-14,BINANCE:SYSBUSD,0.4275,0.45697,0.42,0.45029,1082.7928
2021-04-15,BINANCE:SYSBUSD,0.45028,0.46102,0.40626,0.43017,1810.8974
2021-04-16,BINANCE:SYSBUSD,0.42562,0.46841,0.42007,0.44352,2365.0146
2021-04-17,BINANCE:SYSBUSD,0.44352,0.4668,0.35126,0.4534,2795.4779
2021-04-18,BINANCE:SYSBUSD,0.45128,0.45375,0.38,0.40142,1718.2727
2021-04-19,BINANCE:SYSBUSD,0.39582,0.42,0.35746,0.39868,1492.6919
2021-04-20,BINANCE:SYSBUSD,0.39869,0.41926,0.3576,0.363,1080.2709
2021-04-21,BINANCE:SYSBUSD,0.36301,0.38735,0.34283,0.35578,1696.4376
2021-04-22,BINANCE:SYSBUSD,0.35594,0.36215,0.275,0.31034,2278.932
2021-04-23,BINANCE:SYSBUSD,0.31043,0.328,0.27917,0.28918,1158.6087
2021-04-24,BINANCE:SYSBUSD,0.28901,0.30999,0.26653,0.27758,1235.1916
2021-04-25,BINANCE:SYSBUSD,0.27975,0.34772,0.27836,0.31873,1482.2548
2021-04-26,BINANCE:SYSBUSD,0.32149,0.35908,0.31701,0.3472,2010.9602
2021-04-27,BINANCE:SYSBUSD,0.34718,0.35796,0.321,0.33097,1490.68
2021-04-28,BINANCE:SYSBUSD,0.33305,0.53879,0.32334,0.51241,37548.8772
2021-04-29,BINANCE:SYSBUSD,0.51254,0.689,0.45971,0.48634,52153.1144
2021-04-30,BINANCE:SYSBUSD,0.48632,0.529,0.4636,0.49767,8359.5078
2021-05-01,BINANCE:SYSBUSD,0.49895,0.61616,0.47174,0.58021,12000.977
2021-05-02,BINANCE:SYSBUSD,0.58248,0.63,0.56677,0.57846,7298.276
2021-05-03,BINANCE:SYSBUSD,0.58202,0.65811,0.53044,0.5878,8449.6282
2021-05-04,BINANCE:SYSBUSD,0.5878,0.9,0.57958,0.7576,26930.2574
2021-05-05,BINANCE:SYSBUSD,0.75755,0.89,0.55611,0.60201,29420.8469
2021-05-06,BINANCE:SYSBUSD,0.60225,0.645,0.51312,0.55872,18018.3769
2021-05-07,BINANCE:SYSBUSD,0.55882,0.624,0.52,0.54112,13479.6448
2021-05-08,BINANCE:SYSBUSD,0.53818,0.56247,0.47,0.55732,9112.8757
2021-05-09,BINANCE:SYSBUSD,0.55718,0.56698,0.43096,0.445,6524.1022
2021-05-10,BINANCE:SYSBUSD,0.44692,0.47999,0.43359,0.46248,5500.9205
2021-05-11,BINANCE:SYSBUSD,0.46248,0.47,0.36,0.36334,6777.9615
2021-05-12,BINANCE:SYSBUSD,0.36002,0.41479,0.34001,0.36114,6555.4995
2021-05-13,BINANCE:SYSBUSD,0.35911,0.42994,0.351,0.40218,4403.8339
2021-05-14,BINANCE:SYSBUSD,0.40037,0.40303,0.35985,0.36295,1965.3488
2021-05-15,BINANCE:SYSBUSD,0.36063,0.39113,0.32595,0.34457,3305.8238
2021-05-16,BINANCE:SYSBUSD,0.34457,0.34706,0.29507,0.30809,3289.021
2021-05-17,BINANCE:SYSBUSD,0.30695,0.33,0.30127,0.31566,1959.4574
2021-05-18,BINANCE:SYSBUSD,0.31563,0.32026,0.151,0.20614,7110.1416
2021-05-19,BINANCE:SYSBUSD,0.20424,0.24419,0.18248,0.23231,2834.7081
2021-05-20,BINANCE:SYSBUSD,0.22735,0.24178,0.165,0.18716,3045.2244
2021-05-21,BINANCE:SYSBUSD,0.18817,0.1926,0.165,0.17745,1797.3263
2021-05-22,BINANCE:SYSBUSD,0.17708,0.18406,0.12867,0.158,3170.276
2021-05-23,BINANCE:SYSBUSD,0.16091,0.21942,0.15192,0.20108,3357.8846
2021-05-24,BINANCE:SYSBUSD,0.20396,0.21923,0.19267,0.2058,1514.9266
2021-05-25,BINANCE:SYSBUSD,0.2058,0.25685,0.20443,0.24753,2573.6871
2021-05-26,BINANCE:SYSBUSD,0.24888,0.27,0.22022,0.26048,2869.0662
2021-05-27,BINANCE:SYSBUSD,0.26054,0.26578,0.20116,0.22689,3244.5833
2021-05-28,BINANCE:SYSBUSD,0.22688,0.24985,0.19973,0.21555,2468.0781
2021-05-29,BINANCE:SYSBUSD,0.21316,0.23787,0.20056,0.22332,1315.4241
2021-05-30,BINANCE:SYSBUSD,0.22201,0.25499,0.20351,0.23382,1341.0379
2021-05-31,BINANCE:SYSBUSD,0.23382,0.245,0.21408,0.22863,1321.8457
2021-06-01,BINANCE:SYSBUSD,0.22623,0.24,0.22081,0.22931,1252.8262
2021-06-02,BINANCE:SYSBUSD,0.22755,0.24249,0.22361,0.23235,1567.6711
2021-06-03,BINANCE:SYSBUSD,0.23235,0.23547,0.2,0.20382,2134.708
2021-06-04,BINANCE:SYSBUSD,0.20536,0.23,0.19528,0.20089,1619.5433
2021-06-05,BINANCE:SYSBUSD,0.20091,0.20851,0.19529,0.20536,2334.3977
2021-06-06,BINANCE:SYSBUSD,0.20645,0.2141,0.17856,0.18134,1326.0377
2021-06-07,BINANCE:SYSBUSD,0.18207,0.18405,0.15624,0.17693,2211.6757
2021-06-08,BINANCE:SYSBUSD,0.17677,0.19691,0.16735,0.193,1146.6562
2021-06-09,BINANCE:SYSBUSD,0.193,0.19787,0.1723,0.17693,1409.6516
2021-06-10,BINANCE:SYSBUSD,0.17601,0.18152,0.156,0.16037,3490.652
2021-06-11,BINANCE:SYSBUSD,0.16,0.16,0.1444,0.15696,1320.9244
2021-06-12,BINANCE:SYSBUSD,0.15438,0.17044,0.14786,0.162,1274.9991
2021-06-13,BINANCE:SYSBUSD,0.163,0.195,0.15632,0.18807,6848.7097
2021-06-14,BINANCE:SYSBUSD,0.18801,0.19199,0.17001,0.17468,2342.0589
2021-06-15,BINANCE:SYSBUSD,0.17348,0.17458,0.15721,0.15869,1483.4292
2021-06-16,BINANCE:SYSBUSD,0.15991,0.17,0.1562,0.15794,1319.7619
2021-06-17,BINANCE:SYSBUSD,0.15802,0.16135,0.13802,0.14082,3424.3057
2021-06-18,BINANCE:SYSBUSD,0.14106,0.15298,0.13717,0.13944,2742.8166
2021-06-19,BINANCE:SYSBUSD,0.1394,0.1448,0.13,0.1428,2219.3534
2021-06-20,BINANCE:SYSBUSD,0.14247,0.14281,0.10843,0.11062,2099.9899
2021-06-21,BINANCE:SYSBUSD,0.10917,0.13,0.09749,0.11097,10391.2587
2021-06-22,BINANCE:SYSBUSD,0.11266,0.13307,0.11066,0.12646,4271.6135
2021-06-23,BINANCE:SYSBUSD,0.12641,0.13674,0.12296,0.12789,3443.528
2021-06-24,BINANCE:SYSBUSD,0.12822,0.132,0.108,0.10959,2139.9695
2021-06-25,BINANCE:SYSBUSD,0.10958,0.11294,0.10123,0.11192,2354.9957
2021-06-26,BINANCE:SYSBUSD,0.11193,0.11524,0.10084,0.10842,3871.4361
2021-06-27,BINANCE:SYSBUSD,0.10875,0.11521,0.10124,0.11099,7254.9695
2021-06-28,BINANCE:SYSBUSD,0.11166,0.11703,0.10725,0.11458,4319.283
2021-06-29,BINANCE:SYSBUSD,0.11436,0.11436,0.105,0.11159,2249.2804
2021-06-30,BINANCE:SYSBUSD,0.11152,0.11217,0.102,0.10497,1763.9769
2021-07-01,BINANCE:SYSBUSD,0.10566,0.1429,0.10424,0.13292,30081.5248
2021-07-02,BINANCE:SYSBUSD,0.13294,0.13998,0.12117,0.12801,22917.4479
2021-07-03,BINANCE:SYSBUSD,0.12779,0.13686,0.1229,0.13194,5210.7447
2021-07-04,BINANCE:SYSBUSD,0.1318,0.13499,0.11761,0.1228,4304.8879
2021-07-05,BINANCE:SYSBUSD,0.12213,0.136,0.12213,0.12663,3944.1849
2021-07-06,BINANCE:SYSBUSD,0.12663,0.1396,0.12552,0.13419,3381.9105
2021-07-07,BINANCE:SYSBUSD,0.13554,0.13574,0.11579,0.11937,4545.786
2021-07-08,BINANCE:SYSBUSD,0.11802,0.12338,0.1134,0.11779,3658.8152
2021-07-09,BINANCE:SYSBUSD,0.11947,0.134,0.11638,0.11972,5874.4375
2021-07-10,BINANCE:SYSBUSD,0.12017,0.15279,0.11924,0.14302,11533.3997
2021-07-11,BINANCE:SYSBUSD,0.143,0.14568,0.12473,0.12865,9395.5375
2021-07-12,BINANCE:SYSBUSD,0.12778,0.13189,0.12159,0.12619,3329.2066
2021-07-13,BINANCE:SYSBUSD,0.12619,0.12647,0.11442,0.12201,2425.622
2021-07-14,BINANCE:SYSBUSD,0.12201,0.1437,0.12013,0.13074,13108.1632
2021-07-15,BINANCE:SYSBUSD,0.13203,0.13624,0.11646,0.11761,4220.8636
2021-07-16,BINANCE:SYSBUSD,0.11652,0.12497,0.11168,0.11645,2490.0063
2021-07-17,BINANCE:SYSBUSD,0.11642,0.12499,0.112,0.11275,1313.9675
2021-07-18,BINANCE:SYSBUSD,0.11412,0.11412,0.10179,0.10396,2102.9611
2021-07-19,BINANCE:SYSBUSD,0.10396,0.12,0.1,0.11016,10224.6053
2021-07-20,BINANCE:SYSBUSD,0.10956,0.12098,0.1077,0.11578,2597.7082
2021-07-21,BINANCE:SYSBUSD,0.11599,0.1275,0.11428,0.11773,1614.1196
2021-07-22,BINANCE:SYSBUSD,0.11772,0.12199,0.11427,0.12132,1665.0308
2021-07-23,BINANCE:SYSBUSD,0.12143,0.13356,0.12005,0.13056,3749.1954
2021-07-24,BINANCE:SYSBUSD,0.13091,0.1422,0.12596,0.1362,4524.2372
2021-07-25,BINANCE:SYSBUSD,0.13647,0.14996,0.13558,0.14279,3992.3649
2021-07-26,BINANCE:SYSBUSD,0.143,0.1469,0.13443,0.14197,1966.0849
2021-07-27,BINANCE:SYSBUSD,0.14164,0.14431,0.12958,0.13803,2859.533
2021-07-28,BINANCE:SYSBUSD,0.1376,0.14798,0.13421,0.14708,2830.2941
2021-07-29,BINANCE:SYSBUSD,0.14708,0.15319,0.13839,0.14676,2954.3506
2021-07-30,BINANCE:SYSBUSD,0.14595,0.14999,0.14002,0.14757,1928.8725
2021-07-31,BINANCE:SYSBUSD,0.14673,0.15413,0.14115,0.14269,1502.9066
2021-08-01,BINANCE:SYSBUSD,0.14199,0.14712,0.139,0.13979,1457.2421
2021-08-02,BINANCE:SYSBUSD,0.13906,0.14318,0.136,0.1396,1586.944
2021-08-03,BINANCE:SYSBUSD,0.14,0.1537,0.13736,0.15263,2199.2371
2021-08-04,BINANCE:SYSBUSD,0.15263,0.16972,0.14338,0.1674,3642.2248
2021-08-05,BINANCE:SYSBUSD,0.16803,0.17687,0.15605,0.17249,4838.9973
2021-08-06,BINANCE:SYSBUSD,0.17252,0.189,0.17071,0.18267,3439.1608
2021-08-07,BINANCE:SYSBUSD,0.18278,0.19,0.1606,0.16476,2966.4569
2021-08-08,BINANCE:SYSBUSD,0.16446,0.17319,0.1558,0.17207,2655.5342
2021-08-09,BINANCE:SYSBUSD,0.17216,0.18521,0.16804,0.1821,2186.824
2021-08-10,BINANCE:SYSBUSD,0.18217,0.20692,0.18049,0.19728,5353.7507
2021-08-11,BINANCE:SYSBUSD,0.19555,0.21,0.1882,0.20312,7470.2138
2021-08-12,BINANCE:SYSBUSD,0.20336,0.22137,0.20312,0.21769,2611.0589
2021-08-13,BINANCE:SYSBUSD,0.21769,0.21992,0.19837,0.20826,4275.3387
2021-08-14,BINANCE:SYSBUSD,0.20901,0.21746,0.19621,0.2142,2014.9887
2021-08-15,BINANCE:SYSBUSD,0.21421,0.219,0.20069,0.20519,2828.1124
2021-08-16,BINANCE:SYSBUSD,0.20398,0.21401,0.18423,0.18511,3146.901
2021-08-17,BINANCE:SYSBUSD,0.18511,0.1935,0.18,0.1812,2372.3182
2021-08-18,BINANCE:SYSBUSD,0.1812,0.26645,0.17664,0.24199,58396.742
2021-08-19,BINANCE:SYSBUSD,0.24184,0.34875,0.23381,0.26211,199400.4275
2021-08-20,BINANCE:SYSBUSD,0.26213,0.26917,0.24333,0.2455,21446.3635
2021-08-21,BINANCE:SYSBUSD,0.245,0.25561,0.23611,0.2375,8948.6223
2021-08-22,BINANCE:SYSBUSD,0.23815,0.26,0.23,0.2478,10619.7611
2021-08-23,BINANCE:SYSBUSD,0.2478,0.265,0.2284,0.22844,8088.5283
2021-08-24,BINANCE:SYSBUSD,0.22887,0.28,0.22,0.26744,12372.2636
2021-08-25,BINANCE:SYSBUSD,0.26703,0.26819,0.228,0.2311,5781.5343
2021-08-26,BINANCE:SYSBUSD,0.2311,0.2559,0.2263,0.2504,3012.4993
2021-08-27,BINANCE:SYSBUSD,0.2504,0.2518,0.2355,0.2386,3545.857
2021-08-28,BINANCE:SYSBUSD,0.2383,0.2457,0.232,0.2424,2618.675
2021-08-29,BINANCE:SYSBUSD,0.2424,0.257,0.229,0.24,4306.116
2021-08-30,BINANCE:SYSBUSD,0.2416,0.2483,0.2293,0.2324,4110.326
2021-08-31,BINANCE:SYSBUSD,0.2321,0.2488,0.2303,0.2472,2850.125
2021-09-01,BINANCE:SYSBUSD,0.2472,0.3311,0.243,0.258,55203.5813
2021-09-02,BINANCE:SYSBUSD,0.2579,0.2999,0.2498,0.2756,21238.911
2021-09-03,BINANCE:SYSBUSD,0.2748,0.28,0.2641,0.2693,4190.704
2021-09-04,BINANCE:SYSBUSD,0.2693,0.2862,0.2688,0.2767,4082.584
2021-09-05,BINANCE:SYSBUSD,0.277,0.4835,0.272,0.4239,209684.764
2021-09-06,BINANCE:SYSBUSD,0.4241,0.5075,0.2542,0.3083,190454.9242
2021-09-07,BINANCE:SYSBUSD,0.3083,0.34,0.2569,0.2868,33280.27
2021-09-08,BINANCE:SYSBUSD,0.2868,0.3234,0.2789,0.2831,15243.355
2021-09-09,BINANCE:SYSBUSD,0.283,0.2933,0.2553,0.2654,8866.185
2021-09-10,BINANCE:SYSBUSD,0.266,0.2971,0.263,0.2769,6983.598
2021-09-11,BINANCE:SYSBUSD,0.2769,0.3081,0.2744,0.2842,6764.891
2021-09-12,BINANCE:SYSBUSD,0.2843,0.2853,0.2478,0.2616,5529.534
2021-09-13,BINANCE:SYSBUSD,0.2616,0.307,0.259,0.2901,11065.758
2021-09-14,BINANCE:SYSBUSD,0.2898,0.3084,0.2827,0.2979,8127.641
2021-09-15,BINANCE:SYSBUSD,0.2979,0.3055,0.2706,0.277,5587.83
2021-09-16,BINANCE:SYSBUSD,0.2774,0.28,0.2615,0.264,3824.087
2021-09-17,BINANCE:SYSBUSD,0.2634,0.3895,0.2618,0.2991,108734.437
2021-09-18,BINANCE:SYSBUSD,0.2989,0.3319,0.2867,0.2984,15351.591
2021-09-19,BINANCE:SYSBUSD,0.2984,0.3731,0.285,0.3061,147462.214
2021-09-20,BINANCE:SYSBUSD,0.3062,0.3075,0.24,0.2548,21248.965
